x,y,z
897.9198952,-195.3552896,0
897.3599056,-196.8089595,0
896.7958447,-198.3056623,0
896.1833302,-199.8724123,0
895.5101258,-201.5149427,0
894.7863546,-203.2259035,0
894.0221399,-204.9979444,0
893.2276047,-206.8237155,0
892.4128724,-208.6958666,0
891.588066,-210.6070476,0
890.7633089,-212.5499084,0
889.9487242,-214.5170989,0
889.154435,-216.5012691,0
888.3905647,-218.4950688,0
887.6672363,-220.4911479,0
886.9945732,-222.4821564,0
886.3826984,-224.4607441,0
885.8417352,-226.419561,0
885.3818067,-228.3512569,0
885.0130363,-230.2484817,0
884.745547,-232.1038855,0
884.589462,-233.910118,0
884.5518822,-235.6606837,0
884.5606703,-237.3732257,0
884.5806812,-239.0594215,0
884.6108347,-240.7220064,0
884.6500502,-242.3637159,0
884.6972476,-243.9872854,0
884.7513463,-245.5954503,0
884.811266,-247.190946,0
884.8759263,-248.7765081,0
884.9442468,-250.3548718,0
885.0151472,-251.9287728,0
885.0875471,-253.5009463,0
885.1603661,-255.0741278,0
885.2325238,-256.6510528,0
885.3029398,-258.2344567,0
885.3705338,-259.8270748,0
885.4342254,-261.4316428,0
885.4929342,-263.0508959,0
885.5455798,-264.6875696,0
885.5910819,-266.3443993,0
885.62863,-268.0239876,0
885.6640839,-269.7245616,0
885.7000218,-271.4431779,0
885.736189,-273.1778671,0
885.7723308,-274.9266602,0
885.8081926,-276.6875879,0
885.8435196,-278.458681,0
885.8780572,-280.2379703,0
885.9115506,-282.0234867,0
885.9437451,-283.8132609,0
885.9743861,-285.6053238,0
886.0032189,-287.3977062,0
886.0299887,-289.1884388,0
886.0544409,-290.9755525,0
886.0763207,-292.7570781,0
886.0953735,-294.5310463,0
886.1113446,-296.2954881,0
886.1239793,-298.0484342,0
886.1330229,-299.7879154,0
886.1382206,-301.5119626,0
886.1345353,-303.2200785,0
886.0108501,-304.9442204,0
885.7276202,-306.6938181,0
885.2941825,-308.4631815,0
884.7198738,-310.2466208,0
884.014031,-312.0384458,0
883.1859911,-313.8329668,0
882.245091,-315.6244935,0
881.2006675,-317.4073362,0
880.0620576,-319.1758048,0
878.8385981,-320.9242092,0
877.539626,-322.6468597,0
876.1744781,-324.338066,0
874.7524914,-325.9921384,0
873.2830027,-327.6033867,0
871.775349,-329.1661211,0
870.2388672,-330.6746515,0
868.6828941,-332.123288,0
867.1167666,-333.5063405,0
865.5498217,-334.8181191,0
863.9822508,-336.0567815,0
862.2213991,-337.3020938,0
860.2059037,-338.5797702,0
857.9612288,-339.8791688,0
855.5128386,-341.1896477,0
852.8861971,-342.5005649,0
850.1067685,-343.8012785,0
847.200017,-345.0811465,0
844.1914066,-346.3295271,0
841.1064016,-347.5357782,0
837.9704661,-348.689258,0
834.8090641,-349.7793245,0
831.6476599,-350.7953358,0
828.5117176,-351.72665,0
825.4267013,-352.562625,0
822.4180752,-353.292619,0
819.5113033,-353.9059901,0
816.7318499,-354.3920963,0
814.105179,-354.7402956,0
811.6567549,-354.9399462,0
809.407866,-354.9827258,0
807.2852854,-354.9119698,0
805.2469706,-354.7515926,0
803.2839529,-354.5068331,0
801.3872637,-354.18293,0
799.5479343,-353.785122,0
797.756996,-353.3186479,0
796.0054801,-352.7887464,0
794.2844178,-352.2006563,0
792.5848406,-351.5596162,0
790.8977797,-350.870865,0
789.2142663,-350.1396414,0
787.5253319,-349.3711841,0
785.8220077,-348.5707319,0
784.095325,-347.7435235,0
782.3363152,-346.8947976,0
780.5360095,-346.029793,0
778.6854392,-345.1537485,0
776.7756357,-344.2719027,0
774.7976302,-343.3894944,0
772.7457241,-342.5063459,0
770.6785605,-341.5187727,0
768.6158081,-340.3951298,0
766.5508625,-339.1483517,0
764.4771191,-337.7913729,0
762.3879736,-336.3371279,0
760.2768215,-334.7985512,0
758.1370585,-333.1885775,0
755.96208,-331.5201412,0
753.7452817,-329.8061769,0
751.480059,-328.059619,0
749.1598077,-326.2934022,0
746.7779231,-324.5204609,0
744.327801,-322.7537297,0
741.8028369,-321.0061431,0
739.1964263,-319.2906357,0
736.5019648,-317.6201419,0
733.712848,-316.0075964,0
730.8224714,-314.4659336,0
727.8242307,-313.008088,0
724.7067531,-311.6401133,0
721.3763697,-310.2410067,0
717.8115701,-308.7739506,0
714.0289859,-307.2543897,0
710.0452489,-305.6977686,0
705.8769908,-304.1195318,0
701.5408434,-302.5351241,0
697.0534385,-300.9599901,0
692.4314077,-299.4095743,0
687.6913828,-297.8993215,0
682.8499955,-296.4446761,0
677.9238777,-295.061083,0
672.929661,-293.7639865,0
667.8839771,-292.5688315,0
662.8034579,-291.4910625,0
657.704735,-290.5461242,0
652.6044402,-289.7494611,0
647.5192053,-289.1165179,0
642.4656619,-288.6627392,0
637.4604419,-288.4035696,0
632.5126927,-288.4010512,0
627.4979798,-289.4978133,0
622.3763325,-291.8892079,0
617.160319,-295.4268249,0
611.8625076,-299.9622538,0
606.4954665,-305.3470844,0
601.0717642,-311.4329063,0
595.6039688,-318.0713093,0
590.1046486,-325.113883,0
584.586372,-332.4122172,0
579.0617072,-339.8179015,0
573.5432226,-347.1825256,0
568.0434863,-354.3576792,0
562.5750667,-361.194952,0
557.150532,-367.5459337,0
551.7824506,-373.262214,0
546.4833907,-378.1953825,0
541.2659207,-382.197029,0
536.1426087,-385.1187432,0
531.1260232,-386.8121147,0
526.2096203,-387.1859138,0
521.076916,-387.1560659,0
515.657641,-387.0891622,0
510.0120162,-386.9866494,0
504.2002625,-386.8499746,0
498.2826009,-386.6805848,0
492.3192521,-386.4799268,0
486.3704372,-386.2494478,0
480.496377,-385.9905946,0
474.7572923,-385.7048142,0
469.2134042,-385.3935536,0
463.9249334,-385.0582598,0
458.9521009,-384.7003796,0
454.3551276,-384.3213602,0
450.1942344,-383.9226483,0
446.5296421,-383.5056911,0
443.4215717,-383.0719355,0
440.9302441,-382.6228284,0
439.1158801,-382.1598168,0
438.0387007,-381.6843476,0
437.724746,-381.1902441,0
437.6311956,-380.5518691,0
437.5502442,-379.7355014,0
437.4805082,-378.7557421,0
437.4206043,-377.6271919,0
437.3691491,-376.3644519,0
437.3247591,-374.982123,0
437.2860509,-373.4948061,0
437.2516411,-371.9171021,0
437.2201464,-370.2636121,0
437.1901831,-368.5489369,0
437.1603681,-366.7876775,0
437.1293177,-364.9944347,0
437.0956487,-363.1838096,0
437.0579775,-361.370403,0
437.0149208,-359.5688159,0
436.9650951,-357.7936493,0
436.907117,-356.059504,0
436.8396032,-354.3809811,0
436.7611701,-352.7726813,0
436.667097,-351.2449993,0
436.5040633,-349.7392675,0
436.2609513,-348.2321451,0
435.9468874,-346.7234759,0
435.5709979,-345.2131038,0
435.1424092,-343.7008728,0
434.6702475,-342.1866267,0
434.1636393,-340.6702095,0
433.6317109,-339.151465,0
433.0835887,-337.6302372,0
432.528399,-336.10637,0
431.9752681,-334.5797073,0
431.4333224,-333.0500929,0
430.9116882,-331.5173708,0
430.4194919,-329.9813849,0
429.9658599,-328.4419791,0
429.5599184,-326.8989973,0
429.2107939,-325.3522834,0
428.9276127,-323.8016813,0
428.719501,-322.2470349,0
428.5921338,-320.6843327,0
428.4971678,-319.0563481,0
428.415118,-317.3541912,0
428.3444179,-315.5910525,0
428.2835012,-313.7801225,0
428.2308014,-311.9345918,0
428.184752,-310.0676509,0
428.1437867,-308.1924905,0
428.1063389,-306.322301,0
428.0708423,-304.470273,0
428.0357305,-302.6495971,0
427.9994369,-300.8734638,0
427.9603952,-299.1550637,0
427.917039,-297.5075873,0
427.8678017,-295.9442252,0
427.8111169,-294.478168,0
427.7454183,-293.1226061,0
427.6691394,-291.8907302,0
427.5807137,-290.7957308,0
427.4785749,-289.8507985,0
427.3146601,-289.0611082,0
426.4113267,-288.3156048,0
424.6217176,-287.5775511,0
422.0446885,-286.8504017,0
418.7790955,-286.1376111,0
414.9237944,-285.4426338,0
410.5776412,-284.7689243,0
405.8394918,-284.1199371,0
400.8082022,-283.4991268,0
395.5826282,-282.9099478,0
390.2616259,-282.3558547,0
384.944051,-281.8403019,0
379.7287596,-281.366744,0
374.7146076,-280.9386356,0
370.0004509,-280.559431,0
365.6851454,-280.2325848,0
361.8675471,-279.9615515,0
358.6465119,-279.7497857,0
356.1208956,-279.6007419,0
354.3895544,-279.5178744,0
353.5079603,-279.5042979,0
352.9119871,-279.5570286,0
352.392956,-279.673135,0
351.9420853,-279.8509132,0
351.5505929,-280.0886596,0
351.2096972,-280.3846705,0
350.9106161,-280.7372423,0
350.644568,-281.1446714,0
350.4027709,-281.605254,0
350.1764429,-282.1172865,0
349.9568023,-282.6790652,0
349.7350671,-283.2888865,0
349.5024556,-283.9450467,0
349.2501859,-284.6458421,0
348.9694761,-285.389569,0
348.6515443,-286.1745239,0
348.2876088,-286.999003,0
347.8688877,-287.8613027,0
347.3865991,-288.7597192,0
346.8319612,-289.692549,0
346.164782,-290.7171729,0
344.9593142,-292.6242557,0
343.1388848,-295.565318,0
340.7748319,-299.4155927,0
337.9384931,-304.0503128,0
334.7012064,-309.3447115,0
331.1343097,-315.1740217,0
327.3091408,-321.4134764,0
323.2970376,-327.9383087,0
319.169338,-334.6237515,0
314.9973797,-341.345038,0
310.8525008,-347.9774011,0
306.8060391,-354.3960738,0
302.9293324,-360.4762892,0
299.2937186,-366.0932803,0
295.9705356,-371.1222801,0
293.0311212,-375.4385217,0
290.5468134,-378.9172379,0
288.5889499,-381.433662,0
287.2288687,-382.8630268,0
286.5024099,-383.1483287,0
