,heave,x_double_dot,y_double_dot,yaw_acceleration,roll,pitch,front_left_tire_slip_ratio,front_right_tire_slip_ratio,rear_left_tire_slip_ratio,rear_right_tire_slip_ratio,s_dot,body_slip,steered_angle,torque_request,is_left_diff_bias
20,0.02518355492598219,-0.24610511553706846,2.544405910527512,34.02060296886067,0.004733750824610884,0.007896613746096239,-6.044872226523032e-68,-3.3383139928650933e-71,0.03395696317187429,0.03918664144751804,8.4,-0.17453292519943295,-0.3141592653589793,0.20000000000000018,False
21,0.024495260804441404,2.5045234522232276,3.3593716372946245,35.25888869749606,0.00621757267805952,0.0041443764429576965,1.8841340301285062e-11,-1.734709734882196e-10,0.21158580518189873,0.042482535846470625,8.4,-0.17453292519943295,-0.3141592653589793,0.40000000000000013,True
22,0.029068414030308815,-17.349062217177888,-4.117129719966283,6.106888437185749,-0.007393420413107736,0.031161434234124173,-0.08334466164155971,-0.09858940310478093,-1.0,-1.0,8.4,-0.17453292519943295,-0.3141592653589793,-1.0,True
23,0.029068414030308815,-17.349062217177888,-4.117129719966283,6.106888437185749,-0.007393420413107736,0.031161434234124173,-0.08334466164155971,-0.09858940310478093,-1.0,-1.0,8.4,-0.17453292519943295,-0.3141592653589793,-1.0,False
24,0.02378870065392428,5.198311210660423,5.031628399648968,31.000213696863938,0.009265210740554105,0.00047589573217795243,2.632012990671259e-10,1.4013008814616686e-12,0.19136276357114324,0.12766544253058534,8.4,-0.17453292519943295,-0.3141592653589793,0.6000000000000001,False
25,0.024495851849407946,2.4537141576587667,4.073540364015522,33.389412242958876,0.0075247211238479075,0.004220574294573816,-6.665293512472399e-12,3.7057377680602877e-13,0.09309819500890609,0.07950628937950456,8.4,-0.17453292519943295,-0.3141592653589793,0.40000000000000013,False
26,0.023048931549628754,7.95995415838785,5.7509146294673705,27.93102639758373,0.010567191395012034,-0.0032559723370978893,2.108753555289184e-10,-1.0735109860462343e-10,0.3318880390455002,0.17563050407597344,8.4,-0.17453292519943295,-0.3141592653589793,0.8,False
27,0.02683002197451396,-3.200738701259937,0.60219939721179,34.751827493810346,0.00122868678875193,0.012147763122979533,6.285330968339346e-52,1.2043539099997458e-51,-2.7608108327295122e-55,-1.2304447722013618e-54,11.100000000000001,-0.17453292519943295,-0.3141592653589793,0.0,True
28,0.02683002197451396,-3.200738701259937,0.60219939721179,34.751827493810346,0.00122868678875193,0.012147763122979533,6.285330968339346e-52,1.2043539099997458e-51,-2.7608108327295122e-55,-1.2304447722013618e-54,11.100000000000001,-0.17453292519943295,-0.3141592653589793,0.0,False
29,0.026153367129420114,-0.5000308203110394,2.566522774898451,36.989228466091014,0.004819918470896491,0.008457746582703625,-3.2309192834767188e-75,-5.443262120234307e-75,0.060147924517335256,0.020211885926065317,11.100000000000001,-0.17453292519943295,-0.3141592653589793,0.20000000000000018,True
30,0.026153353326913202,-0.5038259016752554,2.6194302369472817,34.97229674097432,0.004916726990420046,0.008463681395771172,-7.634634427675262e-11,4.330717759391962e-12,0.03141984256182159,0.03642748301811937,11.100000000000001,-0.17453292519943295,-0.3141592653589793,0.20000000000000018,False
31,0.025450787509357,2.2250331557164245,4.304629095714815,34.333400965642376,0.007987874845032645,0.004733128248589458,-6.56000224476098e-11,1.871955382906132e-12,0.08086624094465347,0.07002559853186177,11.100000000000001,-0.17453292519943295,-0.3141592653589793,0.40000000000000013,False
32,0.02545693116627185,2.2614732428665665,3.606290764901623,36.38455513686506,0.006711733975669623,0.004672661174866977,8.814145623944457e-12,1.1266646648496875e-11,0.18441281849708405,0.03866657642181736,11.100000000000001,-0.17453292519943295,-0.3141592653589793,0.40000000000000013,True
33,0.02473542752531425,4.97995755847358,5.388866686902944,32.09929064705069,0.009954983449657319,0.0009568190491344022,-1.829918725161314e-15,-8.784124989114827e-17,0.1636993244289206,0.1095498313098529,11.100000000000001,-0.17453292519943295,-0.3141592653589793,0.6000000000000001,False
34,0.028094947973875,-3.6107008462571373,0.5282706734477862,36.5887128729816,0.0011593232236267951,0.013013879961060754,-3.7131676552895353e-53,-6.510326376719614e-53,3.5491984761784713e-56,1.2939779055937423e-55,13.8,-0.17453292519943295,-0.3141592653589793,0.0,True
35,0.028094947973875,-3.6107008462571373,0.5282706734477862,36.5887128729816,0.0011593232236267951,0.013013879961060754,-3.7131676552895353e-53,-6.510326376719614e-53,3.5491984761784713e-56,1.2939779055937423e-55,13.8,-0.17453292519943295,-0.3141592653589793,0.0,False
36,0.02740242187328691,-0.8769906412022899,2.5782866223513983,38.61773969630269,0.004899759532763076,0.00925845941855669,1.0192326039864837e-73,2.837270132772439e-57,0.05542767858197096,0.019190403010473492,13.8,-0.17453292519943295,-0.3141592653589793,0.20000000000000018,True
